"","female","hisp","education","earnings","hours","week","union","uncov","region","race","marital","college_degree","age","id"
"3337",1,0,12,26000,38,52,0,0,1,1,3,0,30,3337
"3338",0,0,13,55000,59,52,0,0,1,1,1,0,39,3338
"3339",1,0,12,38000,40,52,0,0,1,1,1,0,49,3339
"3340",1,0,16,58000,50,52,0,0,1,1,1,1,59,3340
"3341",0,0,12,34000,45,52,0,0,1,1,1,0,41,3341
"3342",0,0,16,140000,50,52,0,0,1,1,1,1,41,3342
"3343",1,0,20,57532,40,52,0,0,1,1,5,1,48,3343
"3344",1,0,20,11000,40,52,0,0,1,1,1,1,52,3344
"3345",0,0,16,80000,40,52,0,0,1,1,1,1,64,3345
"3346",0,0,16,46200,40,52,0,0,1,1,7,1,26,3346
"3347",1,0,16,45000,40,52,0,0,1,1,5,1,30,3347
"3348",0,0,16,54000,40,52,0,0,1,1,1,1,35,3348
"3349",0,0,13,80000,40,52,0,0,1,1,7,0,36,3349
"3350",0,0,12,90000,52,52,0,0,1,1,1,0,50,3350
"3351",0,0,16,80000,50,52,0,0,1,1,1,1,29,3351
"3352",1,0,14,29000,39,52,0,0,1,1,1,0,55,3352
"3353",0,0,13,50000,50,52,0,0,1,1,1,0,57,3353
"3354",0,0,14,20000,40,52,0,0,1,1,7,0,25,3354
"3355",0,0,12,18500,40,52,0,0,1,1,1,0,48,3355
"3356",1,1,12,20000,40,52,0,0,1,1,7,0,20,3356
"3357",1,0,13,65000,50,52,0,0,1,1,7,0,30,3357
"3358",0,0,16,44898,45,52,0,0,1,1,5,1,54,3358
"3359",1,1,16,16000,40,51,0,0,1,1,1,1,41,3359
"3360",0,1,12,30000,40,52,0,0,1,1,1,0,36,3360
"3361",0,0,12,42000,40,52,0,0,1,2,1,0,51,3361
"3362",1,0,12,28000,40,52,0,0,1,2,1,0,46,3362
"3363",0,0,12,8000,40,49,0,0,1,1,7,0,23,3363
"3364",0,0,14,55000,40,52,0,0,1,1,6,0,27,3364
"3365",1,0,12,26000,40,52,0,0,1,1,5,0,36,3365
"3366",1,0,12,35000,40,52,0,0,1,1,2,0,24,3366
"3367",0,0,16,90000,40,52,0,0,1,1,1,1,56,3367
"3368",1,0,12,40000,40,52,0,0,1,2,1,0,32,3368
"3369",0,1,13,30000,40,52,0,0,1,1,6,0,30,3369
"3370",0,0,11,40000,45,52,0,0,1,1,1,0,52,3370
"3371",0,0,20,200000,50,48,0,0,1,1,1,1,51,3371
"3372",0,0,18,165000,50,52,0,0,1,1,1,1,57,3372
"3373",0,0,20,389599,50,52,0,0,1,1,1,1,48,3373
"3374",0,0,14,83000,40,52,0,0,1,1,1,0,56,3374
"3375",0,0,14,25400,40,52,0,0,1,1,7,0,25,3375
"3376",0,0,14,75000,40,52,0,0,1,1,1,0,52,3376
"3377",1,0,13,35000,40,52,0,0,1,1,5,0,43,3377
"3378",0,0,20,60600,50,52,0,0,1,1,1,1,44,3378
"3379",1,0,16,407720,50,52,0,0,1,1,1,1,42,3379
"3380",0,0,12,16000,72,52,0,0,1,1,7,0,57,3380
"3381",0,0,12,26000,40,52,0,0,1,1,7,0,32,3381
"3382",0,0,12,87865,40,52,0,0,1,1,7,0,53,3382
"3383",0,0,13,68000,70,52,0,0,1,1,5,0,45,3383
"3384",1,0,12,50002,48,52,0,0,1,1,5,0,56,3384
"3385",0,0,16,32000,48,52,0,0,1,4,4,1,65,3385
"3386",0,0,12,48000,40,52,0,0,1,1,5,0,55,3386
"3387",1,0,9,32000,40,52,0,0,1,1,3,0,48,3387
"3388",0,0,12,20000,55,52,0,0,1,1,7,0,28,3388
"3389",1,1,12,15500,40,52,0,0,1,1,5,0,43,3389
"3390",1,1,12,25000,40,52,0,0,1,1,1,0,21,3390
"3391",1,1,12,16600,40,50,0,0,1,1,1,0,39,3391
"3392",0,0,12,30002,70,52,0,0,1,1,1,0,48,3392
"3393",1,0,13,57000,40,52,0,0,1,1,5,0,42,3393
"3394",0,0,12,70000,40,52,0,0,1,1,6,0,52,3394
"3395",1,0,18,46300,40,52,0,0,1,1,1,1,28,3395
"3396",0,0,13,35000,40,52,0,0,1,1,1,0,37,3396
"3397",0,0,14,74000,45,52,0,0,1,1,1,0,41,3397
"3398",0,0,16,38000,55,52,0,0,1,1,1,1,38,3398
"3399",0,0,16,60000,40,52,0,0,1,4,1,1,49,3399
"3400",0,0,14,65000,40,52,0,0,1,1,1,0,42,3400
"3401",1,0,13,33000,40,52,0,0,1,2,5,0,37,3401
"3402",0,0,13,46191,42,52,0,0,1,1,1,0,36,3402
"3403",1,0,13,8863,50,52,0,0,1,1,1,0,34,3403
"3404",0,0,12,25000,40,52,0,0,1,1,1,0,36,3404
"3405",0,0,16,55000,50,52,0,0,1,1,5,1,33,3405
"3406",0,0,16,150000,40,52,0,0,1,1,1,1,48,3406
"3407",0,0,12,16000,40,52,0,0,1,1,7,0,33,3407
"3408",0,0,20,180000,55,52,0,0,1,1,1,1,49,3408
"3409",0,0,13,90000,40,52,0,0,1,1,1,0,41,3409
"3410",1,0,18,100000,50,52,0,0,1,1,1,1,39,3410
"3411",0,0,18,100000,50,52,0,0,1,1,1,1,47,3411
"3412",0,0,18,145000,47,52,0,0,1,1,1,1,39,3412
"3413",0,0,16,84000,40,52,0,0,1,1,1,1,45,3413
"3414",1,0,18,92000,40,52,0,0,1,1,1,1,45,3414
"3415",0,0,12,135000,50,52,0,0,1,1,1,0,46,3415
"3416",0,0,12,38000,40,52,0,0,1,2,5,0,50,3416
"3417",1,1,13,22000,40,52,0,0,1,1,1,0,24,3417
"3418",0,0,14,90000,40,52,0,0,1,1,7,0,36,3418
"3419",0,0,16,53000,50,52,0,0,1,1,5,1,41,3419
"3420",0,0,12,40000,40,52,0,0,1,1,5,0,51,3420
"3421",0,0,16,85000,40,52,0,0,1,1,1,1,45,3421
"3422",1,0,16,42000,40,52,0,0,1,1,1,1,46,3422
"3423",0,0,16,60000,40,52,0,0,1,1,7,1,51,3423
"3424",1,0,9,18000,40,52,0,0,1,1,1,0,25,3424
"3425",1,0,16,34000,38,52,0,0,1,1,7,1,31,3425
"3426",0,0,18,60000,50,52,0,0,1,1,1,1,32,3426
"3427",0,0,18,71000,45,52,0,0,1,1,1,1,41,3427
"3428",1,0,0,19240,40,52,0,0,1,1,5,0,55,3428
"3429",0,0,16,18500,40,52,0,0,1,1,4,1,58,3429
"3430",0,0,18,32000,40,52,0,0,1,1,7,1,29,3430
"3431",1,0,13,22560,40,52,0,0,1,1,1,0,36,3431
"3432",0,0,13,80000,40,52,0,0,1,1,1,0,42,3432
"3433",1,0,12,33000,40,52,0,0,1,1,1,0,45,3433
"3434",0,0,18,65000,40,52,0,0,1,1,1,1,34,3434
"3435",0,0,20,130000,40,52,0,0,1,1,1,1,42,3435
"3436",0,0,14,389599,40,52,0,0,1,1,1,0,45,3436
"3437",1,0,16,65000,40,52,0,0,1,1,1,1,34,3437
"3438",0,0,16,150000,40,52,0,0,1,1,1,1,52,3438
"3439",0,0,16,37500,40,52,0,0,1,1,7,1,31,3439
"3440",0,0,16,35000,40,52,0,0,1,1,7,1,27,3440
"3441",0,0,16,80000,55,52,0,0,1,1,1,1,43,3441
"3442",0,0,20,389599,55,52,0,0,1,1,1,1,49,3442
"3443",1,0,16,82000,52,52,0,0,1,1,5,1,39,3443
"3444",0,0,16,55000,48,52,0,0,1,1,1,1,36,3444
"3445",1,0,20,62000,40,52,0,0,1,1,5,1,50,3445
"3446",0,0,16,58000,70,52,0,0,1,2,7,1,38,3446
"3447",0,0,14,50000,40,52,0,0,1,1,1,0,43,3447
"3448",1,0,14,63000,40,52,0,0,1,1,1,0,42,3448
"3449",0,0,20,100000,90,52,0,0,1,1,1,1,34,3449
"3450",0,0,12,78000,40,51,1,0,1,1,1,0,55,3450
"3451",0,0,8,50000,40,52,0,0,1,1,1,0,35,3451
"3452",1,0,13,32000,40,52,0,0,1,1,1,0,56,3452
"3453",0,0,14,60000,40,52,0,0,1,1,7,0,29,3453
"3454",1,0,16,54000,50,52,1,0,1,1,7,1,25,3454
"3455",0,0,13,27000,50,52,0,0,1,1,7,0,29,3455
"3456",0,0,12,72000,42,52,0,0,1,1,5,0,29,3456
"3457",0,0,14,75000,45,52,0,0,1,1,1,0,36,3457
"3458",1,0,12,40000,40,52,0,0,1,1,1,0,29,3458
"3459",0,0,12,58000,40,52,0,0,1,1,1,0,53,3459
"3460",1,0,12,46000,44,52,0,0,1,1,7,0,37,3460
"3461",1,0,13,27500,40,52,0,0,1,1,3,0,35,3461
"3462",1,0,12,18000,40,52,0,0,1,1,4,0,57,3462
"3463",0,0,16,140000,50,52,0,0,1,1,1,1,61,3463
"3464",0,0,16,65000,38,52,0,0,1,1,7,1,36,3464
"3465",0,0,14,98000,60,52,0,0,1,1,1,0,32,3465
"3466",1,0,14,70000,40,52,0,0,1,1,1,0,41,3466
"3467",0,0,11,50000,40,52,0,0,1,1,5,0,45,3467
"3468",1,0,12,49000,40,52,0,0,1,1,1,0,54,3468
"3469",0,0,12,45000,40,52,0,0,1,1,1,0,57,3469
"3470",0,0,10,60000,40,52,0,0,1,1,1,0,46,3470
"3471",0,0,16,92000,50,52,0,0,1,1,1,1,43,3471
"3472",1,0,18,40000,40,52,0,0,1,1,1,1,55,3472
"3473",0,0,20,160000,45,52,0,0,1,1,1,1,62,3473
"3474",1,0,12,24960,40,52,0,0,1,1,7,0,43,3474
"3475",0,0,13,45000,40,52,0,0,1,1,1,0,46,3475
"3476",0,0,12,23000,40,52,0,0,1,1,1,0,65,3476
"3477",0,0,10,20000,40,50,0,0,1,1,1,0,26,3477
"3478",0,0,14,60000,40,52,0,0,1,1,1,0,58,3478
"3479",1,0,13,50000,40,52,0,0,1,1,1,0,58,3479
"3480",0,0,16,55000,40,52,0,0,1,1,4,1,80,3480
"3481",1,0,12,31000,40,52,0,0,1,1,1,0,61,3481
"3482",0,0,13,55000,42,52,0,0,1,1,5,0,59,3482
"3483",1,0,18,60000,60,52,0,0,1,1,7,1,41,3483
"3484",1,0,12,24000,38,52,0,0,1,1,5,0,49,3484
"3485",1,0,12,35000,40,52,0,0,1,1,1,0,56,3485
"3486",1,0,14,75000,38,52,0,0,1,1,1,0,62,3486
"3487",0,0,12,68000,40,52,0,0,1,1,1,0,42,3487
"3488",1,0,13,35000,40,52,0,0,1,1,1,0,50,3488
"3489",0,0,13,24000,40,52,1,0,1,1,1,0,52,3489
"3490",1,0,14,45000,55,52,0,0,1,1,5,0,43,3490
"3491",0,0,13,50000,40,52,0,0,1,1,7,0,53,3491
"3492",0,0,13,56000,70,52,0,0,1,1,1,0,51,3492
"3493",1,0,14,72500,70,52,0,0,1,1,1,0,48,3493
"3494",1,0,14,35000,40,52,0,0,1,1,7,0,33,3494
"3495",1,0,13,34000,40,52,0,0,1,1,1,0,44,3495
"3496",0,0,13,34000,40,52,0,0,1,1,1,0,32,3496
"3497",0,0,16,77250,45,52,0,0,1,1,6,1,39,3497
"3498",0,0,13,24500,40,52,0,0,1,1,1,0,54,3498
"3499",1,0,13,43250,38,52,0,0,1,1,1,0,42,3499
"3500",0,0,14,100000,50,52,0,0,1,1,1,0,54,3500
"3501",1,0,12,32500,40,52,1,0,1,1,1,0,52,3501
"3502",1,0,14,37000,40,52,0,0,1,1,7,0,39,3502
"3503",0,0,16,74000,40,52,0,0,1,1,1,1,51,3503
"3504",0,0,16,80000,60,52,0,0,1,1,1,1,65,3504
"3505",0,0,20,180000,60,52,0,0,1,1,1,1,57,3505
"3506",1,0,14,15000,40,48,1,0,1,1,5,0,37,3506
"3507",1,0,12,41000,40,52,1,0,1,1,7,0,27,3507
"3508",0,0,12,24000,40,52,0,0,1,1,7,0,29,3508
"3509",0,0,12,35000,40,52,0,0,1,1,7,0,43,3509
"3510",0,0,9,25000,40,52,0,0,1,1,6,0,49,3510
"3511",0,0,13,55000,45,52,0,0,1,1,1,0,38,3511
"3512",1,0,16,32000,40,52,0,0,1,1,1,1,34,3512
"3513",1,0,14,35000,40,52,0,0,1,1,5,0,59,3513
"3514",0,0,12,72000,60,52,0,0,1,1,1,0,49,3514
"3515",0,0,12,22000,40,52,0,0,1,1,1,0,56,3515
"3516",0,0,12,65000,40,52,0,0,1,1,1,0,50,3516
"3517",1,0,12,22000,38,52,0,0,1,1,1,0,52,3517
"3518",0,0,18,30000,60,52,0,0,1,7,7,1,54,3518
"3519",1,0,18,50000,56,52,0,0,1,1,5,1,59,3519
"3520",1,0,16,58000,45,52,0,0,1,1,1,1,25,3520
"3521",0,0,16,26000,50,52,0,0,1,1,1,1,25,3521
"3522",0,0,16,65000,40,52,0,0,1,1,1,1,45,3522
"3523",1,0,13,88848,40,52,0,0,1,1,1,0,47,3523
"3524",1,0,12,17000,40,52,0,0,1,1,7,0,26,3524
"3525",1,0,13,19080,40,52,0,0,1,1,1,0,51,3525
"3526",0,0,11,29000,55,52,0,0,1,1,1,0,45,3526
"3527",0,0,16,75000,40,52,0,0,1,1,4,1,50,3527
"3528",1,0,18,75000,40,52,0,0,1,1,7,1,51,3528
"3529",0,0,12,70000,50,52,0,0,1,1,1,0,41,3529
"3530",1,0,14,133000,40,52,0,0,1,1,5,0,50,3530
"3531",0,0,16,62000,45,52,0,0,1,1,1,1,29,3531
"3532",1,0,12,28000,40,52,0,0,1,1,1,0,59,3532
"3533",0,0,16,58000,40,52,0,0,1,1,5,1,45,3533
"3534",1,0,18,81000,40,52,0,0,1,1,7,1,58,3534
"3535",1,0,12,38000,38,52,0,0,1,1,7,0,60,3535
"3536",0,0,14,80000,50,52,0,0,1,1,7,0,30,3536
"3537",1,0,14,60000,40,52,0,0,1,1,5,0,27,3537
"3538",0,0,16,30000,40,52,0,0,1,1,7,1,29,3538
"3539",0,0,14,20000,40,52,0,0,1,1,7,0,29,3539
"3540",1,0,18,74000,40,52,0,0,1,1,1,1,43,3540
"3541",0,0,14,50000,40,52,0,0,1,1,1,0,57,3541
"3542",1,0,16,100000,45,52,0,0,1,1,1,1,53,3542
"3543",0,0,16,50000,40,52,0,0,1,1,7,1,24,3543
"3544",1,0,13,22000,55,52,0,0,1,1,1,0,41,3544
"3545",0,0,12,45000,84,52,0,0,1,1,1,0,49,3545
"3546",1,0,12,30000,40,52,0,0,1,1,1,0,46,3546
"3547",1,0,13,61000,58,52,0,0,1,1,7,0,26,3547
"3548",1,0,20,62200,40,52,0,0,1,1,1,1,47,3548
"3549",0,1,12,33000,45,52,0,0,1,1,5,0,62,3549
"3550",0,0,16,5000,50,49,0,0,1,1,1,1,53,3550
"3551",1,0,16,75000,50,52,0,0,1,1,1,1,49,3551
"3552",0,0,16,125000,55,52,0,0,1,1,1,1,48,3552
"3553",1,0,13,32000,40,52,0,0,1,1,1,0,49,3553
"3554",0,0,13,71000,40,52,0,0,1,1,1,0,50,3554
"3555",1,0,13,34000,40,52,0,0,1,1,1,0,41,3555
"3556",0,0,12,80000,38,52,0,0,1,1,1,0,50,3556
"3557",1,0,13,52000,48,52,0,0,1,1,1,0,46,3557
"3558",0,0,18,54000,40,52,0,0,1,1,1,1,41,3558
"3559",0,0,14,24000,50,52,0,0,1,1,1,0,45,3559
"3560",1,0,16,48000,40,52,0,0,1,1,1,1,55,3560
"3561",1,0,12,52000,45,48,0,0,1,1,7,0,29,3561
"3562",0,0,16,75000,60,52,0,0,1,1,1,1,34,3562
"3563",0,0,13,62000,43,52,0,0,1,1,1,0,57,3563
"3564",0,0,18,90000,50,52,0,0,1,1,5,1,34,3564
"3565",0,0,13,124000,50,52,0,0,1,1,1,0,54,3565
"3566",0,0,12,28000,49,52,0,0,1,1,1,0,45,3566
"3567",1,0,16,22000,40,52,0,0,1,1,7,1,27,3567
"3568",0,0,13,45000,40,52,0,0,1,1,1,0,30,3568
"3569",1,0,14,25000,40,52,0,0,1,1,1,0,26,3569
"3570",0,0,20,22457,40,50,0,0,1,1,6,1,55,3570
"3571",0,0,12,90000,40,52,0,0,1,1,1,0,44,3571
"3572",0,0,16,150000,65,52,0,0,1,1,1,1,38,3572
"3573",1,0,13,32000,40,52,0,0,1,1,4,0,67,3573
"3574",0,0,16,90000,45,52,0,0,1,1,1,1,54,3574
"3575",0,0,16,78000,55,52,0,0,1,1,1,1,48,3575
"3576",0,0,16,116000,40,52,0,0,1,1,1,1,53,3576
"3577",1,0,18,30000,52,52,0,0,1,1,1,1,54,3577
"3578",0,1,13,40000,40,52,0,0,1,1,7,0,51,3578
"3579",1,1,12,32000,40,52,0,0,1,1,4,0,48,3579
"3580",0,1,12,13000,40,52,0,0,1,1,7,0,19,3580
"3581",0,0,18,87400,80,52,0,0,1,1,1,1,33,3581
"3582",0,0,14,50000,40,52,0,0,1,1,1,0,43,3582
"3583",0,0,16,80000,45,52,0,0,1,1,1,1,47,3583
"3584",0,0,16,70000,40,52,0,0,1,1,7,1,26,3584
"3585",1,0,16,60000,40,52,0,0,1,1,7,1,36,3585
"3586",0,0,16,65000,40,52,0,0,1,1,7,1,39,3586
"3587",1,0,14,40000,40,52,0,0,1,1,1,0,58,3587
"3588",1,0,18,33000,45,52,0,0,1,1,7,1,30,3588
"3589",0,0,13,65000,40,52,0,0,1,1,1,0,65,3589
"3590",0,0,16,100001,40,52,0,0,1,1,1,1,49,3590
"3591",1,0,16,78000,40,52,0,0,1,1,1,1,59,3591
"3592",0,0,12,46880,48,52,1,0,1,1,1,0,39,3592
"3593",0,0,16,50000,40,52,1,0,1,1,1,1,50,3593
"3594",1,0,16,35000,40,52,0,0,1,1,7,1,32,3594
"3595",0,0,12,33000,40,52,0,0,1,1,1,0,39,3595
"3596",0,0,16,55000,45,52,0,0,1,1,7,1,41,3596
"3597",0,0,16,10000,40,52,0,0,1,1,1,1,46,3597
"3598",1,0,14,33000,40,52,0,0,1,1,1,0,47,3598
"3599",0,1,13,68000,50,52,0,0,1,1,5,0,45,3599
"3600",1,0,16,25000,40,52,0,0,1,1,1,1,33,3600
"3601",0,0,16,80000,40,52,0,0,1,1,1,1,37,3601
"3602",1,0,16,79000,40,48,0,0,1,1,1,1,73,3602
"3603",0,0,16,50000,40,52,0,0,1,1,1,1,54,3603
"3604",1,0,14,60000,40,52,0,0,1,1,1,0,50,3604
"3605",0,0,20,150000,40,52,0,0,1,1,5,1,52,3605
"3606",1,0,18,56000,40,52,0,0,1,1,1,1,47,3606
"3607",0,0,14,70000,40,48,0,0,1,1,1,0,50,3607
"3608",0,0,16,110000,55,52,0,0,1,1,1,1,41,3608
"3609",0,0,18,100000,40,52,0,0,1,1,1,1,57,3609
"3610",0,0,13,60000,40,52,0,0,1,1,7,0,37,3610
"3611",0,0,12,55000,40,52,0,0,1,2,1,0,38,3611
"3612",0,0,16,60000,40,52,0,0,1,1,1,1,63,3612
"3613",0,0,12,32000,50,52,0,0,1,2,1,0,59,3613
"3614",1,0,12,24000,40,52,0,0,1,1,1,0,58,3614
"3615",1,0,13,50000,40,52,0,0,1,1,5,0,61,3615
"3616",0,0,12,60000,40,52,0,0,1,1,5,0,61,3616
"3617",0,0,18,160000,50,52,0,0,1,1,1,1,43,3617
"3618",0,0,18,130002,40,52,0,0,1,1,1,1,45,3618
"3619",0,0,16,11000,40,52,0,0,1,1,7,1,26,3619
"3620",0,0,16,40000,40,52,0,0,1,1,1,1,49,3620
"3621",1,0,12,32002,40,52,0,0,1,1,1,0,44,3621
"3622",0,0,12,70000,40,52,0,0,1,1,1,0,51,3622
"3623",0,0,16,60000,45,52,0,0,1,1,1,1,25,3623
"3624",0,0,12,35002,40,52,0,0,1,1,5,0,43,3624
"3625",0,0,16,85000,45,52,0,0,1,1,1,1,41,3625
"3626",0,0,16,65000,40,52,0,0,1,1,1,1,33,3626
"3627",1,0,12,20800,40,52,0,0,1,1,1,0,32,3627
"3628",0,0,20,85000,40,52,0,0,1,1,1,1,58,3628
"3629",1,0,20,90000,40,52,0,0,1,1,1,1,56,3629
"3630",1,0,12,42000,40,52,0,0,1,2,1,0,40,3630
"3631",0,0,12,553087,40,52,0,0,1,2,1,0,40,3631
"3632",1,0,18,76000,40,52,0,0,1,1,1,1,34,3632
"3633",0,0,18,81000,40,52,0,0,1,1,1,1,37,3633
"3634",0,0,16,129000,49,52,0,0,1,1,1,1,45,3634
"3635",1,0,16,50000,40,52,0,0,1,1,1,1,54,3635
"3636",0,0,20,85000,40,52,0,0,1,1,1,1,32,3636
"3637",1,0,18,45000,40,52,0,0,1,1,1,1,31,3637
"3638",0,0,13,75000,40,52,0,0,1,1,1,0,44,3638
"3639",1,0,12,60000,40,52,0,0,1,1,1,0,45,3639
"3640",0,0,16,50750,40,52,0,0,1,1,5,1,61,3640
"3641",0,0,14,20000,40,52,0,0,1,2,7,0,23,3641
"3642",1,0,13,24000,38,52,0,0,1,2,7,0,32,3642
"3643",0,0,12,47000,43,48,0,0,1,1,1,0,48,3643
"3644",0,0,13,52000,46,52,0,0,1,1,5,0,49,3644
"3645",1,0,18,66000,40,52,0,0,1,1,1,1,58,3645
"3646",1,0,13,45600,50,52,0,0,1,1,7,0,51,3646
"3647",0,0,13,60000,44,52,0,0,1,1,1,0,55,3647
"3648",0,0,11,20000,45,52,0,0,1,1,1,0,48,3648
"3649",1,0,12,25480,40,52,0,0,1,1,1,0,48,3649
"3650",0,0,16,56000,39,52,0,0,1,1,7,1,27,3650
"3651",1,0,16,50000,39,52,0,0,1,1,7,1,28,3651
"3652",1,0,16,50000,40,52,0,0,1,4,1,1,28,3652
"3653",0,0,16,56000,37,52,0,0,1,1,1,1,26,3653
"3654",1,0,16,36700,40,52,0,0,1,1,1,1,27,3654
"3655",0,0,16,100000,40,52,0,0,1,1,1,1,61,3655
"3656",0,0,16,50004,40,52,0,0,1,1,7,1,39,3656
"3657",0,0,12,38000,40,52,1,0,1,2,7,0,43,3657
"3658",1,0,18,70000,40,52,1,0,1,1,1,1,53,3658
"3659",1,0,16,43000,38,52,1,0,1,1,4,1,57,3659
"3660",1,0,13,50000,40,52,1,0,1,1,5,0,58,3660
"3661",1,0,12,41000,48,52,0,0,1,1,5,0,59,3661
"3662",0,0,11,15000,40,52,0,0,1,1,7,0,53,3662
"3663",1,0,12,15000,40,52,0,0,1,2,1,0,48,3663
"3664",0,1,16,26000,40,52,0,0,1,2,1,1,37,3664
"3665",1,0,13,30800,40,52,0,0,1,1,7,0,23,3665
"3666",1,0,13,30000,40,52,1,0,1,1,7,0,23,3666
"3667",0,0,14,80000,45,50,0,0,1,1,1,0,36,3667
"3668",0,0,16,40000,40,52,0,0,1,4,7,1,37,3668
"3669",0,0,6,22000,40,52,0,0,1,4,1,0,59,3669
"3670",1,0,0,17000,40,52,0,0,1,4,1,0,69,3670
"3671",0,1,11,26000,50,52,0,0,1,1,7,0,21,3671
"3672",0,1,13,31000,40,52,0,0,1,1,1,0,48,3672
"3673",1,0,13,62000,40,52,0,0,1,2,7,0,35,3673
"3674",0,0,16,65000,40,52,0,0,1,1,1,1,45,3674
"3675",1,0,16,40000,50,52,0,0,1,1,1,1,39,3675
"3676",0,0,16,389599,40,52,0,0,1,1,1,1,41,3676
"3677",0,0,16,150000,45,52,0,0,1,2,1,1,47,3677
"3678",0,0,18,553087,50,52,0,0,1,2,6,1,49,3678
"3679",1,0,13,38000,40,52,0,0,1,1,5,0,38,3679
"3680",0,0,12,25000,40,52,0,0,1,1,1,0,37,3680
"3681",1,0,14,31200,40,52,0,0,1,1,1,0,40,3681
"3682",0,0,18,43416,40,52,0,0,1,1,1,1,39,3682
"3683",1,0,16,97000,40,52,0,0,1,1,1,1,34,3683
"3684",0,1,13,60000,60,52,0,0,1,1,1,0,38,3684
"3685",1,0,16,32000,40,52,0,0,1,1,1,1,28,3685
"3686",1,0,12,42000,40,52,0,0,1,1,1,0,64,3686
"3687",0,0,18,127000,50,52,0,0,1,1,7,1,50,3687
"3688",0,0,18,56800,45,52,0,0,1,1,5,1,63,3688
"3689",0,0,12,22000,38,52,0,0,1,1,7,0,48,3689
"3690",1,1,13,10000,40,52,0,0,1,1,1,0,42,3690
"3691",0,0,16,30000,40,52,0,0,1,2,1,1,55,3691
"3692",1,0,13,40000,45,52,0,0,1,2,1,0,48,3692
"3693",1,0,12,55000,45,52,0,0,1,1,6,0,47,3693
"3694",1,0,20,150000,40,52,0,0,1,2,4,1,57,3694
"3695",0,0,18,50000,40,52,0,0,1,1,1,1,58,3695
"3696",1,0,16,65000,40,52,0,0,1,1,1,1,50,3696
"3697",0,0,14,48000,50,52,0,0,1,1,7,0,32,3697
"3698",0,0,12,42500,40,51,0,0,1,1,6,0,53,3698
"3699",0,0,14,67709,40,52,0,0,1,1,1,0,51,3699
"3700",1,0,12,68800,40,52,0,0,1,1,1,0,56,3700
"3701",1,0,16,40000,40,52,0,0,1,1,7,1,26,3701
"3702",0,0,12,70000,50,52,0,0,1,1,7,0,37,3702
"3703",1,0,13,22000,40,52,0,0,1,1,7,0,38,3703
"3704",0,0,12,31200,40,52,0,0,1,1,7,0,26,3704
"3705",0,0,16,20002,40,52,0,0,1,6,7,1,27,3705
"3706",1,0,12,17000,40,52,0,0,1,1,1,0,58,3706
"3707",1,0,13,20000,40,52,0,0,1,1,7,0,20,3707
"3708",1,0,16,38000,40,52,0,0,1,1,7,1,57,3708
"3709",1,0,12,48000,45,52,0,0,1,1,2,0,23,3709
"3710",0,1,12,30000,40,52,0,0,1,1,7,0,31,3710
"3711",1,1,11,17000,36,52,0,0,1,1,5,0,53,3711
"3712",0,0,14,55000,45,52,0,0,1,1,1,0,39,3712
"3713",1,1,13,27000,37,52,0,0,1,1,5,0,36,3713
"3714",0,0,18,40000,60,52,0,0,1,2,5,1,33,3714
"3715",0,0,13,120000,50,52,0,0,1,1,1,0,59,3715
"3716",0,0,18,90000,45,52,0,0,1,1,1,1,58,3716
"3717",0,0,13,80000,40,52,0,0,1,1,1,0,46,3717
"3718",0,0,18,33150,37,52,0,0,1,1,7,1,60,3718
"3719",1,0,16,46200,40,52,0,0,1,1,5,1,51,3719
"3720",1,0,20,124300,40,52,0,0,1,1,1,1,61,3720
"3721",1,0,12,30000,40,52,0,0,1,1,1,0,43,3721
"3722",1,0,16,40000,50,52,0,0,1,1,6,1,45,3722
"3723",1,0,14,70000,60,52,0,0,1,1,1,0,58,3723
"3724",1,0,16,90000,40,52,0,0,1,1,1,1,52,3724
"3725",0,0,18,57000,40,52,0,0,1,1,1,1,64,3725
"3726",1,0,16,60000,40,52,0,0,1,1,1,1,57,3726
"3727",0,0,13,23000,52,52,0,0,1,1,7,0,30,3727
"3728",0,0,16,80000,40,52,0,0,1,1,7,1,32,3728
"3729",1,0,16,55000,40,52,0,0,1,1,7,1,29,3729
"3730",0,0,16,44000,60,52,0,0,1,1,1,1,59,3730
"3731",1,1,10,25000,40,52,0,0,1,1,7,0,40,3731
"3732",0,1,10,27300,40,52,0,0,1,1,7,0,27,3732
"3733",1,0,9,12000,40,52,0,0,1,2,1,0,54,3733
"3734",0,0,0,40000,60,52,0,0,1,2,1,0,56,3734
"3735",0,0,14,30000,40,52,0,0,1,1,1,0,42,3735
"3736",1,0,13,27000,40,52,0,0,1,2,5,0,39,3736
"3737",0,0,11,11000,40,52,0,0,1,2,7,0,18,3737
"3738",0,0,12,14500,40,52,0,0,1,1,7,0,31,3738
"3739",0,0,12,25000,40,52,0,0,1,1,7,0,25,3739
"3740",1,1,11,22000,42,52,0,0,1,1,5,0,47,3740
"3741",1,0,9,32000,40,52,0,0,1,1,7,0,53,3741
"3742",0,0,20,100000,40,52,0,0,1,4,1,1,38,3742
"3743",1,1,6,17000,40,52,0,0,1,2,5,0,50,3743
"3744",0,0,16,389599,60,52,0,0,1,1,1,1,45,3744
"3745",0,0,12,43000,40,52,0,0,1,1,7,0,28,3745
"3746",0,0,12,35000,40,52,0,0,1,2,3,0,49,3746
